"","Season","Player","Team","position","game_id","game_date","home_team","away_team","G","A1","A2","PTS","PrPTS","GS","SOG","eGF","eGA","GF.","PPG","PPA1","PPA2","SHG","SHA1","SHA2","FOW","FOL","PIM","Blk","TO","SV","GA"
"157","2015","Janine Weber","MET","F","14694401","2016-08-23","BOS","MET",0,1,0,1,1,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"158","2015","Jillian Dempsey","BOS","F","14694401","2016-08-23","BOS","MET",0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"159","2015","Kacey Bellamy","BOS","D","14694401","2016-08-23","BOS","MET",0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"160","2015","Kiira Dosdall","MET","D","14694401","2016-08-23","BOS","MET",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"161","2015","Madison Packer","MET","F","14694401","2016-08-23","BOS","MET",1,0,0,1,1,0.94,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"162","2015","Meghan Fardelmann","MET","F","14694401","2016-08-23","BOS","MET",1,0,0,1,1,0.94,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"163","2015","Nana Fujimoto","MET","G","14694401","2016-08-23","BOS","MET",0,0,0,0,0,4.02,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,43,2
"164","2015","Taylor Holze","MET","F","14694401","2016-08-23","BOS","MET",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","2015","Alyssa Wohlfeiler","CTW","F|D","14694525","2016-08-23","BUF","CTW",0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","2015","Amanda Makel","BUF","G","14694525","2016-08-23","BUF","CTW",0,0,0,0,0,0.68,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,12,1
"167","2015","Brianne Mclaughlin","BUF","G","14694525","2016-08-23","BUF","CTW",0,0,0,0,0,-3.74,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,9,5
"168","2015","Brittany Dougherty","CTW","F","14694525","2016-08-23","BUF","CTW",0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"169","2015","Danielle Ward","CTW","F","14694525","2016-08-23","BUF","CTW",0,1,0,1,1,0.3,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"170","2015","Devon Skeats","BUF","F","14694525","2016-08-23","BUF","CTW",0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"171","2015","Emily Pfalzer","BUF","D","14694525","2016-08-23","BUF","CTW",0,1,3,4,1,2.56,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0
"172","2015","Hayley Williams","BUF","F","14694525","2016-08-23","BUF","CTW",1,0,0,1,1,0.77,1,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"173","2015","Jaimie Leonoff","CTW","G","14694525","2016-08-23","BUF","CTW",0,0,0,0,0,0.4,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,10,1
"174","2015","Jessica Koizumi","CTW","F","14694525","2016-08-23","BUF","CTW",1,0,1,2,1,1.75,1,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"175","2015","Jordan Brickner","CTW","D","14694525","2016-08-23","BUF","CTW",0,2,1,3,2,1.92,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0
"176","2015","Kaleigh Fratkin","CTW","D","14694525","2016-08-23","BUF","CTW",2,1,1,4,3,3.33,2,0,0,NA,2,1,0,0,0,0,0,0,2,0,0,0,0
"177","2015","Kelley Steadman","BUF","F","14694525","2016-08-23","BUF","CTW",2,1,1,4,3,3.5,2,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0
"178","2015","Kelli Stack","CTW","F","14694525","2016-08-23","BUF","CTW",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","2015","Kelly Babstock","CTW","F","14694525","2016-08-23","BUF","CTW",1,1,0,2,2,1.75,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0
"180","2015","Kelly McDonald","BUF","D","14694525","2016-08-23","BUF","CTW",0,2,0,2,2,1.28,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0
"181","2015","Kourtney Kunichika","BUF","F","14694525","2016-08-23","BUF","CTW",2,0,0,2,2,2.22,2,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"182","2015","Megan Bozek","BUF","D","14694525","2016-08-23","BUF","CTW",0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"183","2015","Meghan Duggan","BUF","F","14694525","2016-08-23","BUF","CTW",1,1,1,3,2,2.39,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"184","2015","Micaela Long","CTW","F","14694525","2016-08-23","BUF","CTW",0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"185","2015","Nicole Stock","CTW","G","14694525","2016-08-23","BUF","CTW",0,0,0,0,0,-2.06,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,21,5
"186","2015","Paige Harrington","BUF","D","14694525","2016-08-23","BUF","CTW",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"187","2015","Sam Faber","CTW","F","14694525","2016-08-23","BUF","CTW",1,0,0,1,1,0.94,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"188","2015","Shannon Doyle","CTW","D","14694525","2016-08-23","BUF","CTW",0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"189","2015","Shelby Bram","BUF","F","14694525","2016-08-23","BUF","CTW",0,1,1,2,1,1.28,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0
"190","2015","Shiann Darkangelo","CTW","F","14694525","2016-08-23","BUF","CTW",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","2015","Tatiana Rafter","BUF","F","14694525","2016-08-23","BUF","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","2015","Alyssa Gagliardi","BOS","D","14695854","2016-08-23","BOS","CTW",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"193","2015","Amanda Pelkey","BOS","F","14695854","2016-08-23","BOS","CTW",1,0,0,1,1,1.11,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"194","2015","Brianna Decker","BOS","F","14695854","2016-08-23","BOS","CTW",0,2,0,2,2,0.94,0,0,0,NA,0,2,0,0,0,0,0,0,4,0,0,0,0
"195","2015","Brittany Dougherty","CTW","F","14695854","2016-08-23","BOS","CTW",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"196","2015","Brittany Ott","BOS","G","14695854","2016-08-23","BOS","CTW",0,0,0,0,0,-1.32,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,12,3
"197","2015","Gigi Marvin","BOS","D","14695854","2016-08-23","BOS","CTW",0,0,1,1,0,0.47,0,0,0,NA,0,0,1,0,0,0,0,0,2,0,0,0,0
"198","2015","Jaimie Leonoff","CTW","G","14695854","2016-08-23","BOS","CTW",0,0,0,0,0,3.72,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,48,3
"199","2015","Jessica Koizumi","CTW","F","14695854","2016-08-23","BOS","CTW",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"200","2015","Jordan Brickner","CTW","D","14695854","2016-08-23","BOS","CTW",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","2015","Kacey Bellamy","BOS","D","14695854","2016-08-23","BOS","CTW",1,0,1,2,1,1.75,1,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0
"202","2015","Kaleigh Fratkin","CTW","D","14695854","2016-08-23","BOS","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","2015","Kate Buesser","CTW","F","14695854","2016-08-23","BOS","CTW",0,1,0,1,1,0.47,0,0,0,NA,0,1,0,0,0,0,0,0,2,0,0,0,0
"204","2015","Kelli Stack","CTW","F","14695854","2016-08-23","BOS","CTW",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"205","2015","Kelly Babstock","CTW","F","14695854","2016-08-23","BOS","CTW",0,0,2,2,0,1.11,0,0,0,NA,0,0,0,0,0,1,0,0,2,0,0,0,0
"206","2015","Lauren Slebodnick","BOS","G","14695854","2016-08-23","BOS","CTW",0,0,0,0,0,0.4,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,10,1
"207","2015","Molly Engstrom","CTW","D","14695854","2016-08-23","BOS","CTW",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"208","2015","Rachel Llanes","BOS","F","14695854","2016-08-23","BOS","CTW",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","2015","Shannon Doyle","CTW","D","14695854","2016-08-23","BOS","CTW",1,1,0,2,2,1.58,1,0,0,NA,1,0,0,0,1,0,0,0,2,0,0,0,0
"210","2015","Shiann Darkangelo","CTW","F","14695854","2016-08-23","BOS","CTW",2,0,0,2,2,2.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","2015","Yekaterina Smolentseva","CTW","F","14695854","2016-08-23","BOS","CTW",0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"212","2015","Bray Ketchum","MET","F","14696016","2016-08-23","MET","BUF",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"213","2015","Brianne Mclaughlin","BUF","G","14696016","2016-08-23","MET","BUF",0,0,0,0,0,3.62,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,33,1
"214","2015","Celeste Brown","MET","F","14696016","2016-08-23","MET","BUF",0,0,0,0,0,-0.51,0,0,0,NA,0,0,0,0,0,0,0,0,6,0,0,0,0
"215","2015","Devon Skeats","BUF","F","14696016","2016-08-23","MET","BUF",2,0,0,2,2,2.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","2015","Hailey Browne","BUF","F","14696016","2016-08-23","MET","BUF",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"217","2015","Hannah McGowan","BUF","F","14696016","2016-08-23","MET","BUF",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"218","2015","Jenny Scrivens","MET","G","14696016","2016-08-23","MET","BUF",0,0,0,0,0,0.28,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,2,0
"219","2015","Kelly McDonald","BUF","D","14696016","2016-08-23","MET","BUF",0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","2015","Kiira Dosdall","MET","D","14696016","2016-08-23","MET","BUF",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"221","2015","Kourtney Kunichika","BUF","F","14696016","2016-08-23","MET","BUF",0,1,0,1,1,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"222","2015","Madison Packer","MET","F","14696016","2016-08-23","MET","BUF",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","2015","Megan Bozek","BUF","D","14696016","2016-08-23","MET","BUF",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","2015","Meghan Fardelmann","MET","F","14696016","2016-08-23","MET","BUF",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"225","2015","Nana Fujimoto","MET","G","14696016","2016-08-23","MET","BUF",0,0,0,0,0,2.76,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,34,2
"226","2015","Alyssa Gagliardi","BOS","D","14752032","2016-08-30","BOS","BUF",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"227","2015","Amanda Makel","BUF","G","14752032","2016-08-30","BOS","BUF",0,0,1,1,0,1.36,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,24,2
"228","2015","Amanda Pelkey","BOS","F","14752032","2016-08-30","BOS","BUF",1,0,0,1,1,1.11,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"229","2015","Blake Bolden","BOS","D","14752032","2016-08-30","BOS","BUF",0,0,1,1,0,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"230","2015","Brianna Decker","BOS","F","14752032","2016-08-30","BOS","BUF",0,1,0,1,1,0.47,0,0,0,NA,0,1,0,0,0,0,0,0,2,0,0,0,0
"231","2015","Brianne Mclaughlin","BUF","G","14752032","2016-08-30","BOS","BUF",0,0,0,0,0,-3.04,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,14,5
"232","2015","Brittany Ott","BOS","G","14752032","2016-08-30","BOS","BUF",0,0,0,0,0,-0.0199999999999999,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,7,1
"233","2015","Corinne Buie","BOS","F","14752032","2016-08-30","BOS","BUF",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"234","2015","Devon Skeats","BUF","F","14752032","2016-08-30","BOS","BUF",3,1,0,4,4,3.8,3,0,0,NA,2,1,0,0,0,0,0,0,2,0,0,0,0
"235","2015","Emily Field","BOS","F","14752032","2016-08-30","BOS","BUF",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","2015","Emily Pfalzer","BUF","D","14752032","2016-08-30","BOS","BUF",1,0,0,1,1,0.94,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"237","2015","Hailey Browne","BUF","F","14752032","2016-08-30","BOS","BUF",1,3,0,4,4,2.86,1,0,0,NA,1,2,0,0,0,0,0,0,2,0,0,0,0
"238","2015","Hilary Knight","BOS","F","14752032","2016-08-30","BOS","BUF",1,2,0,3,3,2.22,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"239","2015","Jillian Dempsey","BOS","F","14752032","2016-08-30","BOS","BUF",2,0,0,2,2,2.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","2015","Jordan Smelker","BOS","F","14752032","2016-08-30","BOS","BUF",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","2015","Kacey Bellamy","BOS","D","14752032","2016-08-30","BOS","BUF",0,0,1,1,0,0.47,0,0,0,NA,0,0,1,0,0,0,0,0,2,0,0,0,0
"242","2015","Kelly Cooke","BOS","F","14752032","2016-08-30","BOS","BUF",0,1,1,2,1,1.28,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","2015","Kourtney Kunichika","BUF","F","14752032","2016-08-30","BOS","BUF",1,0,2,3,1,2.39,1,0,0,NA,0,0,2,0,0,0,0,0,0,0,0,0,0
"244","2015","Lauren Slebodnick","BOS","G","14752032","2016-08-30","BOS","BUF",0,0,0,0,0,-3.32,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,12,5
"245","2015","Megan Bozek","BUF","D","14752032","2016-08-30","BOS","BUF",0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"246","2015","Rachel Llanes","BOS","F","14752032","2016-08-30","BOS","BUF",1,2,0,3,3,2.39,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"247","2015","Shelby Bram","BUF","F","14752032","2016-08-30","BOS","BUF",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"248","2015","Amanda Pelkey","BOS","F","14752514","2016-09-02","BOS","MET",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"249","2015","Ashley Johnston","MET","D","14752514","2016-09-02","BOS","MET",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"250","2015","Blake Bolden","BOS","D","14752514","2016-09-02","BOS","MET",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","2015","Brianna Decker","BOS","F","14752514","2016-09-02","BOS","MET",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","2015","Brittany Ott","BOS","G","14752514","2016-09-02","BOS","MET",0,0,0,0,0,2.36,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,24,1
"253","2015","Corinne Buie","BOS","F","14752514","2016-09-02","BOS","MET",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","2015","Emily Field","BOS","F","14752514","2016-09-02","BOS","MET",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"255","2015","Gigi Marvin","BOS","D","14752514","2016-09-02","BOS","MET",0,0,1,1,0,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"256","2015","Hilary Knight","BOS","F","14752514","2016-09-02","BOS","MET",2,0,0,2,2,2.05,2,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"257","2015","Janine Weber","MET","F","14752514","2016-09-02","BOS","MET",0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"258","2015","Jenny Scrivens","MET","G","14752514","2016-09-02","BOS","MET",0,0,0,0,0,2.48,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,32,2
"259","2015","Jillian Dempsey","BOS","F","14752514","2016-09-02","BOS","MET",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","2015","Ludmila Belyakova","MET","F","14752514","2016-09-02","BOS","MET",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"261","2015","Meghan Fardelmann","MET","F","14752514","2016-09-02","BOS","MET",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"262","2015","Taylor Holze","MET","F","14752514","2016-09-02","BOS","MET",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"263","2015","Zoe Hickel","BOS","F","14752514","2016-09-02","BOS","MET",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"264","2015","Amanda Makel","BUF","G","14800131","2016-09-02","CTW","BUF",0,0,0,0,0,1.08,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,22,2
"265","2015","Danielle Ward","CTW","F","14800131","2016-09-02","CTW","BUF",0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"266","2015","Devon Skeats","BUF","F","14800131","2016-09-02","CTW","BUF",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"267","2015","Emily Pfalzer","BUF","D","14800131","2016-09-02","CTW","BUF",0,0,1,1,0,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"268","2015","Erin Zach","BUF","F","14800131","2016-09-02","CTW","BUF",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","2015","Hailey Browne","BUF","F","14800131","2016-09-02","CTW","BUF",0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"270","2015","Jaimie Leonoff","CTW","G","14800131","2016-09-02","CTW","BUF",0,1,0,1,1,3.88,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,42,2
"271","2015","Kaleigh Fratkin","CTW","D","14800131","2016-09-02","CTW","BUF",1,0,0,1,1,0.77,1,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"272","2015","Kelly McDonald","BUF","D","14800131","2016-09-02","CTW","BUF",0,1,0,1,1,0.64,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0
"273","2015","Kourtney Kunichika","BUF","F","14800131","2016-09-02","CTW","BUF",0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,0
"274","2015","Meghan Duggan","BUF","F","14800131","2016-09-02","CTW","BUF",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","2015","Molly Engstrom","CTW","D","14800131","2016-09-02","CTW","BUF",0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"276","2015","Sam Faber","CTW","F","14800131","2016-09-02","CTW","BUF",1,0,1,2,1,1.58,1,0,0,NA,1,0,0,0,0,0,0,0,2,0,0,0,0
"277","2015","Shelby Bram","BUF","F","14800131","2016-09-02","CTW","BUF",1,0,0,1,1,1.11,1,0,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0
"278","2015","Shiann Darkangelo","CTW","F","14800131","2016-09-02","CTW","BUF",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","2015","Alyssa Wohlfeiler","CTW","F|D","14800458","2016-09-02","MET","CTW",0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"280","2015","Ashley Johnston","MET","D","14800458","2016-09-02","MET","CTW",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"281","2015","Bray Ketchum","MET","F","14800458","2016-09-02","MET","CTW",2,0,0,2,2,2.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","2015","Brooke Ammerman","MET","F","14800458","2016-09-02","MET","CTW",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","2015","Danielle Ward","CTW","F","14800458","2016-09-02","MET","CTW",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","2015","Elena Orlando","MET","D","14800458","2016-09-02","MET","CTW",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"285","2015","Jaimie Leonoff","CTW","G","14800458","2016-09-02","MET","CTW",0,0,0,0,0,1.9,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,35,3
"286","2015","Janine Weber","MET","F","14800458","2016-09-02","MET","CTW",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","2015","Jenny Scrivens","MET","G","14800458","2016-09-02","MET","CTW",0,0,0,0,0,3.16,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,44,3
"288","2015","Kaleigh Fratkin","CTW","D","14800458","2016-09-02","MET","CTW",0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","2015","Kelli Stack","CTW","F","14800458","2016-09-02","MET","CTW",0,0,2,2,0,1.28,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","2015","Kelly Babstock","CTW","F","14800458","2016-09-02","MET","CTW",0,2,0,2,2,1.11,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"291","2015","Kiira Dosdall","MET","D","14800458","2016-09-02","MET","CTW",0,0,1,1,0,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"292","2015","Ludmila Belyakova","MET","F","14800458","2016-09-02","MET","CTW",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"293","2015","Madison Packer","MET","F","14800458","2016-09-02","MET","CTW",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"294","2015","Moran Fritz-Ward","MET","F","14800458","2016-09-02","MET","CTW",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","2015","Sam Faber","CTW","F","14800458","2016-09-02","MET","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","2015","Shiann Darkangelo","CTW","F","14800458","2016-09-02","MET","CTW",2,0,0,2,2,2.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"297","2015","Sydney Kidd","MET","D","14800458","2016-09-02","MET","CTW",0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","2015","Yekaterina Smolentseva","CTW","F","14800458","2016-09-02","MET","CTW",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","2015","Amanda Pelkey","BOS","F","14800529","2016-09-02","BOS","BUF",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"300","2015","Brianne Mclaughlin","BUF","G","14800529","2016-09-02","BOS","BUF",0,0,0,0,0,5.3,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,45,1
"301","2015","Brittany Ott","BOS","G","14800529","2016-09-02","BOS","BUF",0,0,0,0,0,3.36,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,24,0
"302","2015","Hailey Browne","BUF","F","14800529","2016-09-02","BOS","BUF",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"303","2015","Hilary Knight","BOS","F","14800529","2016-09-02","BOS","BUF",1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","2015","Jordan Smelker","BOS","F","14800529","2016-09-02","BOS","BUF",0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","2015","Kelly McDonald","BUF","D","14800529","2016-09-02","BOS","BUF",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","2015","Rachel Llanes","BOS","F","14800529","2016-09-02","BOS","BUF",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"307","2015","Amanda Makel","BUF","G","14800573","2016-09-02","BUF","MET",0,0,0,0,0,-0.18,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,13,2
"308","2015","Amber Moore","MET","D","14800573","2016-09-02","BUF","MET",0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
"309","2015","Ashley Johnston","MET","D","14800573","2016-09-02","BUF","MET",0,1,1,2,1,1.28,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"310","2015","Bray Ketchum","MET","F","14800573","2016-09-02","BUF","MET",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"311","2015","Brianne Mclaughlin","BUF","G","14800573","2016-09-02","BUF","MET",0,0,0,0,0,-2.62,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,17,5
"312","2015","Celeste Brown","MET","F","14800573","2016-09-02","BUF","MET",0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
